Local,Descricao
5424.0,Av. Profº. Abraão de Morais (Imigrantes/Ipiranga) x R. Francisco Tapajós
5425.0,Av. Profº. Abraão de Morais (Ipiranga/Imigrantes) x R. General Chagas Santos
5426.0,R. Silva Bueno (Centro/Bairro) x R. Clemente Pereira
5427.0,Via Anchieta (São Paulo/Santos) x R. Riga
5428.0,Via Anchieta (Santos/São Paulo) nº 1.405
5429.0,R. Bom Pastor (Bairro/Centro) x R. dos Patriotas
5430.0,Av. Diógenes Ribeiro de Lima (Lapa/Pinheiros) x Av. São Gualter
5431.0,Av. Brig. Faria Lima (Itaim /Pinheiros) Oposto ao nº 1.134
5432.0,R. da Consolação (Centro/Bairro) x Av. Paulista
5433.0,R. da Consolação (Centro/Bairro) x Av. Paulista
5434.0,R. Pedro de Toledo (Vl.Clementino/Ibirapuera) x Av. Profº. Ascendino Reis
5435.0,R. Vergueiro (Centro / Bairro) x Av. Prof. Noé Azevedo
5436.0,R. Vergueiro (Centro / Bairro) x Av. Prof. Noé Azevedo
5437.0,Av. Dr. Ricardo Jafet (Imigrantes/Ipiranga) a menos 10 m da R. Saioá
5438.0,Av. Dr. Ricardo Jafet (Imigrantes/Ipiranga) a menos 10 m da R. Saioá
5439.0,Av. Vinte e Três de Maio (Santana/Aeroporto) a menos 100m do C.V. Ayrton Senna
5440.0,Av. Vinte e Três de Maio (Santana/Aeroporto) a menos 100m do C.V. Ayrton Senna
5441.0,Av. Vinte e Três de Maio (Aeroporto/Santana) a mais 100m do Acesso a R. Drº. Luis F. Sobrinho
5442.0,Av. Vinte e Três de Maio (Aeroporto/Santana) a mais 100m do Acesso a R. Drº. Luis F. Sobrinho
5443.0,Av. Vinte e Três de Maio (Aeroporto/Santana) a mais 100m do Acesso a R. Drº. Luis F. Sobrinho
5444.0,Av. Dr. Ricardo Jafet (Ipiranga/Imigrantes) a mais 27m da R. Mary Baida Salem
5445.0,Av. Vinte e Três de Maio (Santana/Aeroporto) a mais 183m da R. Asdrubal do Nascimento
5446.0,Av. Vinte e Três de Maio (Santana/Aeroporto) a mais 183m da R. Asdrubal do Nascimento
5447.0,R. Capivari (Pacaembu/Barra Funda) a mais 28m da R. Itaquera
5449.0,Av. Rubem Berta (Santana/Aeroporto) a mais 130m do km 6
5451.0,Pça. Dom Gastão Liberal Pinto (Bairro/Centro) nº 27
5452.0,Av. Pres. Juscelino Kubitschek (Ibirapuera/Marg. Pinheiros) x Av. Brig. Faria Lima
5455.0,Pça. Dom Gastão Liberal Pinto (Bairro/Centro) nº 27
5457.0,Av. Rubem Berta (Santana/Aeroporto) a mais 130m do km 6
5460.0,Av. Vinte e Três de Maio (Aeroporto/ Santana) a mais 134m do Acesso a R. Pedroso
5461.0,Av. Vinte e Três de Maio (Aeroporto/ Santana) a mais 134m do Acesso a R. Pedroso
5462.0,Av. Vinte e Três de Maio (Aeroporto/ Santana) a mais 134m do Acesso a R. Pedroso
5463.0,Av. Pedro Álvares Cabral (Centro/Bairro) a menos 80m do Viad. General Marcondes Salgado
5464.0,Al. Jauaperi (Bairro/Centro) nº 1.120
5465.0,R. Groenlândia (Pinheiros/Itaim) nº 1.564
5466.0,R. Sumidouro (Centro/Bairro) nº 250
5467.0,R. Carlos Vicari (Centro/Bairro) nº 154
5468.0,Av. Imperatriz Leopoldina (Bairro/Centro) nº 550
5470.0,Av. Sumaré (Pinheiros/Perdizes) nº 1.231
5471.0,Av. Sumaré (Perdizes/Pinheiros) nº 1.130
5472.0,Av. Brig. Luis Antonio (Centro/Bairro) Oposto ao nº 4.655
5473.0,Av. Brig. Luis Antonio (Centro/Bairro) Oposto ao nº 4.655
5474.0,Av. Brasil (Itaim/Pinheiros) a mais 28m da R. Engº. Alcides Barbosa
5475.0,Av. Brasil (Itaim/Pinheiros) a mais 28m da R. Engº. Alcides Barbosa
5476.0,Av. Brasil (Itaim/Pinheiros) a mais 28m da R. Engº. Alcides Barbosa
5477.0,R. Henrique Schaumann (Pinheiros/Jardins) nº 81
5478.0,R. Henrique Schaumann (Pinheiros/Jardins) nº 81
5479.0,R. Henrique Schaumann (Pinheiros/Jardins) nº 81
5480.0,R. Henrique Schaumann (Pinheiros/Jardins) nº 81
5481.0,Av. Profº. Abraão de Morais (Ipiranga/Jabaquara) a mais 9m da R. Palermo
5482.0,Av. Jabaquara (Centro/Bairro) nº 2046
5483.0,Av. Antartica (Marginal Tiete / Pinheiros) a mais 10 m do Viaduto Antartica
5485.0,"Av. Prof. Noé de Azevedo, a mais 20 m da Rua Dona Júlia Centro/Bairro"
5486.0,R. Domingos de Morais (Bairro/Centro) nº 2.329
5487.0,R. Domingos de Morais (Centro/Bairro) nº 2.668
5488.0,Av. Drº. Abraão Ribeiro (Centro/Bairro) x Av. Marques de São Vicente
5489.0,Av. Brig. Faria Lima (Itaim/Pinheiros) x Av. Pres. Juscelino Kubitschek
5490.0,Av. Profº. Abraão de Morais (Ipiranga/Imigrantes) x R. General Chagas Santos
5491.0,Av. Drº. Gastão Vidigal (Marg. Tiete/ Vl. Leopoldina) x R. Mergenthaler
5492.0,R. Pedro de Toledo (Vl.Clementino/Ibirapuera) x Av. Profº. Ascendino Reis
5493.0,R. Vergueiro (Centro / Bairro) x Av. Prof. Noé Azevedo
5494.0,R. Vergueiro (Centro / Bairro) x Av. Prof. Noé Azevedo
5495.0,Av. Angélica (Centro/Bairro) x R. Cel. José Eusébio
5496.0,R. Estados Unidos (Itaim/Pinheiros) x Av. Reboucas
5497.0,Av. Profº. Abraão de Morais (Jabaquara/Ipiranga) nº 37
5498.0,Av. Profº. Abraão de Morais (Jabaquara/Ipiranga) nº 37
5499.0,Av. Profº. Abraão de Morais (Ipiranga/Jabaquara) a mais 9m da R. Palermo
5500.0,Av. Profº. Abraão de Morais (Ipiranga/Jabaquara) a mais 9m da R. Palermo
5501.0,Av. Duque de Caxias (Centro/Bairro) n° 193
5504.0,Av. Moreira Guimarães (Santana Aeroporto) a mais 40m da Av. Divino Salvador
5505.0,Av. Moreira Guimarães (Santana Aeroporto) a mais 40m da Av. Divino Salvador
5506.0,"Av. Moreira Guimarães (Santana/Aeroporto) Pista Expressa, nº 398"
5507.0,Vel. Pres. João Goulart (Penha/Lapa) a menos 200m da R. Mj. Sertório
5508.0,Vel. Pres. João Goulart (Penha/Lapa) a menos 200m da R. Mj. Sertório
5509.0,Av. Dr. Gastão Vidigal (Pinheiros/Vila Leopoldina) nº 2571
5510.0,Rua Butantã (Bairro/Centro) nº 370
5511.0,Av. Queiroz Filho (Centro/Bairro) nº 1700
5512.0,Av. Queiroz Filho (Bairro/Centro) oposto ao nº 1700
5513.0,Av. Brigadeiro Luís Antônio X Av. Paulista Centro/Bairro
5515.0,"Rua Tamandaré, oposto nº 849 Centro/Bairro"
5516.0,Rua Guaicurus (Centro/Bairro) nº 175
5517.0,Av. Nicolas Boer (Pompéia/Marginal Tietê) nº 66
5519.0,Av. Helio Pellegrino (Centro/Bairro) a menos 60m da Rua Clodomiro Amazonas
5521.0,"Av. Brasil, nº 131 Pinheiros/Ibiparuera"
5522.0,"Rua Manuel da Nóbrega, nº 1920 Centro/Bairro"
5523.0,"Rua Manuel da Nóbrega, oposto ao nº1920 Bairro/Centro"
5524.0,"Av. Jabaquara, nº 1203 Bairro/Centro"
5525.0,"Av. Jabaquara, nº 1150 Centro/Bairro"
5526.0,"Av. República do Lìbano, a menos 52 m da Av. IV Centenário Centro/Bairro"
5527.0,"Av. Indianópolis, nº 68 Ibirapuera/Jabaquara"
5535.0,"Rua Amaral Gurgel, nº 58 Santa Cecília/Consolação"
5536.0,Rua Heitor Penteado (Bairro/Centro) a mais 25m da Rua Cristiano Viana
5538.0,Rua Guaipa (Bairro/Centro) nº 509
5539.0,Rua Guaipa (Centro/Bairro) oposto nº 509
5541.0,"Rua Desembargador Paulo Passaláqua, a mais 30 m da Praça Helena S. Salto Perdizes/Jardim Paulista"
5545.0,
5549.0,"Av. Jabaquara, nº 1203 Bairro/Centro"
5550.0,"Av. Jabaquara, nº 1150 Centro/Bairro"
6601.0,R. João Amado Coutinho (Brasilândia/Jaraguá - Jaraguá/Brasilândia) nº 883 - nº 884
6602.0,R. João Amado Coutinho (Brasilândia/Jaraguá - Jaraguá/Brasilândia) nº 883 - nº 884
6605.0,R. Manuel Gaya (Tremembé/Jaçanã - Jaçanã/Tremembé) nº 761 - Oposto nº 761
6606.0,R. Manuel Gaya (Tremembé/Jaçanã - Jaçanã/Tremembé) nº 761 - Oposto nº 761
6607.0,R. Cônego Manuel Vaz (Centro/Bairro) nº 412
6608.0,Av. Gal. Edgar Facó (Centro/Bairro) nº. 676
6609.0,Av. Gal. Edgar Facó (Centro/Bairro) nº. 676
6625.0,Av. Condessa Elisabeth de Robiano (Castelo Branco/Ayrton Senna) nº. 5.120
6626.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 160m do km 22"
6628.0,Av. Dep. Cantí­dio Sampaio (Bairro/Centro) nº 2.145
6629.0,Av. Clavásio Alves da Silva (Bairro/Centro - Centro/Bairro) nº 164 - Oposto nº 164
6630.0,Av. Clavásio Alves da Silva (Bairro/Centro - Centro/Bairro) nº 164 - Oposto nº 164
6633.0,R. Cons. Moreira de Barros (Santana/ Mandaqui - Mandaqui/Santana) nº 2.832 - Oposto nº 2.832
6634.0,R. Cons. Moreira de Barros (Santana/ Mandaqui - Mandaqui/Santana) nº 2.832 - Oposto nº 2.832
6635.0,Av. Dep. Cantí­dio Sampaio (Bairro/Centro) R. José Eduardo Pereira II
6636.0,R. Cel. José Rufino Freire (Centro/Bairro - Bairro/Centro) nº 252 - nº 261
6637.0,R. Cel. José Rufino Freire (Centro/Bairro - Bairro/Centro) nº 252 - nº 261
6638.0,Av. Cândido Portinari (Centro/Bairro - Bairro/Centro) nº 402 - Oposto nº 402
6639.0,Av. Cândido Portinari (Centro/Bairro - Bairro/Centro) nº 402 - Oposto nº 402
6640.0,Av. Morvan Dias de Figueiredo (Ayrton Senna/Castelo Branco) a menos 36m R. Drº. Vidal Reis
6641.0,Av. Peri Ronchetti (Cachoeirinha/Horto - Horto/Cachoeirinha) nº 475 - Oposto nº 475
6642.0,Av. Peri Ronchetti (Cachoeirinha/Horto - Horto/Cachoeirinha) nº 475 - Oposto nº 475
6643.0,Av. Raimundo Pereira de Magalhães (Caieiras/Perus - Perus/Caieiras) nº 17.992 - Oposto nº 17.992
6644.0,Av. Raimundo Pereira de Magalhães (Caieiras/Perus - Perus/Caieiras) nº 17.992 - Oposto nº 17.992
6645.0,Av. Raimundo Pereira de Magalhães (Bairro/Centro - Centro/Bairro) R. Pedro Marigliani
6646.0,Av. Raimundo Pereira de Magalhães (Bairro/Centro - Centro/Bairro) R. Pedro Marigliani
6647.0,Av. Parada Pinto (Bairro/Centro - Centro/Bairro) a mais 5m da R. Casa Ilha da Madeira - a menos 5m da R. Casa Ilha da Madeira
6648.0,Av. Parada Pinto (Bairro/Centro - Centro/Bairro) a mais 5m da R. Casa Ilha da Madeira - a menos 5m da R. Casa Ilha da Madeira
6649.0,R. Voluntários da Pátria (Mandaqui/Santana - Santana/Mandaqui) nº 4.747 - Oposto nº 4.747
6650.0,R. Voluntários da Pátria (Mandaqui/Santana - Santana/Mandaqui) nº 4.747 - Oposto nº 4.747
6651.0,Av. Leôncio de Magalhães (Agua Fria/Carandiru - Carandiru/Água Fria) nº 337 - Oposto nº 337
6652.0,Av. Leôncio de Magalhães (Agua Fria/Carandiru - Carandiru/Água Fria) nº 337 - Oposto nº 337
6653.0,R. Cel.l Marcí­lio Franco (Bairro/Centro - Centro/Bairro) nº 305 - Oposto nº 305
6654.0,R. Cel.l Marcí­lio Franco (Bairro/Centro - Centro/Bairro) nº 305 - Oposto nº 305
6655.0,Av. Coronel Sezefredo Fagundes (Bairro/Centro - Centro/Bairro) R. Bonita
6656.0,Av. Coronel Sezefredo Fagundes (Bairro/Centro - Centro/Bairro) R. Bonita
6657.0,Av. Conceição (Bairro/Centro) nº 493
6658.0,Av. Engº. Caetano Alvares (Centro/Bairro) nº. 1.358
6659.0,Av. Engº. Caetano Alvares (Centro/Bairro) nº. 1.358
6661.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a mais 93m Km 21"
6662.0,Av. Nova Cantareira (Centro/Bairro) a menos 12m R. Cônego Arnaldo Caiaffa
6664.0,Av. Olavo Fontoura (Santana/Marginal) nº. 1.800
6665.0,Av. Bráz Leme (Marginal/Santana) oposto nº. 1.315
6666.0,Av. Bráz Leme (Santana/Marginal) nº. 1.315
6667.0,Av. Engº. Caetano Alvares (Bairro/Centro) nº. 4.339
6668.0,"Marg. Tietê, Pista Expressa (C. Branco /A. Senna) a menos 40m km 20"
6670.0,"AVENIDA ASSIS CHATEAUBRIAND (A. SENNA/C. BRANCO), ALCA DA PONTE DAS BANDEIRAS"
6671.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 206m Ponte Freguesia do Ó"
6673.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 55m Ponte do Limão"
6675.0,Av. Santa Inês (Centro/Bairro) nº. 3.200
6676.0,Av. Santa Inês (Bairro/Centro) Oposto nº. 3.200
6677.0,Av. Mutinga (Pirituba/Anhanguera) nº 1.406
6678.0,Av. Mutinga (Anhanguera/Pirituba) nº 1.425
6679.0,Av. Guilherme Cotching (Centro/Bairro) nº. 1.238
6680.0,Av. Pres. Castelo Branco (Castelo Branco/Ayrton Senna) a mais 255m Ponte da Casa Verde
6681.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a menos 290m Ponte Julio de Mesquita Neto"
6683.0,Av. Otaviano Alves de Lima (Ayrton Senna/Castelo Branco) a mais 290m Ponte Julio de Mesquita Neto
6684.0,Av. Guilherme Cotching (Centro/Bairro) nº. 1.238
6685.0,Av. Morvan Dias de Figueiredo (Ayrton Senna/Castelo Branco) a mais 3m da R. Amazonas da Silva
6686.0,Av. Mariana Caligiori Ronchetti (Centro/Bairro) nº. 202A
6687.0,Av. Mariana Caligiori Ronchetti (Bairro/Centro) a menos 20m nº. 237
6689.0,Av Luiz Dumont Villares (Bairro/Centro) R. Viri
6690.0,Av Luiz Dumont Villares (Centro/Bairro) R. Viri
6691.0,Av. Engº. Caetano Álvares (Bairro/Centro) R. Baia Formosa
6692.0,Av. Conceição (Centro/Bairro) R. Reverendo Israel Vieira Ferreira
6694.0,Av. Raimundo Pereira de Magalhães (Perus / Pirituba) nº. 10.535
6695.0,Av. Raimundo Pereira de Magalhães (Pirituba/Perus) nº. 10.622
6696.0,Av. Engº. Caetano Álvares (Bairro/Centro) R. Baia Formosa
6697.0,Av. General Ataliba Leonel (Centro/Bairro - Bairro/Centro) nº 3.918 - Oposto nº 3.918
6698.0,Av. General Ataliba Leonel (Centro/Bairro - Bairro/Centro) nº 3.918 - Oposto nº 3.918
6699.0,Av. das Cerejeiras (Bairro/Centro - Centro/Bairro) a menos 15m R. Yoritomo - a menos 45m do nº 790
6700.0,Av. das Cerejeiras (Bairro/Centro - Centro/Bairro) a menos 15m R. Yoritomo - a menos 45m do nº 790
6701.0,Av. Gustavo Adolfo (Tucuruvi/Jd. Brasil - Jd. Brasil/Tucuruvi) nº 686 - Oposto nº 686
6702.0,Av. Gustavo Adolfo (Tucuruvi/Jd. Brasil - Jd. Brasil/Tucuruvi) nº 686 - Oposto nº 686
6703.0,Av. Jardim Japão (Jd. Brasil/VI. Nivi - VI Nivi/Jd. Brasil) nº 770 - Oposto nº 770
6704.0,Av. Jardim Japão (Jd. Brasil/VI. Nivi - VI Nivi/Jd. Brasil) nº 770 - Oposto nº 770
6705.0,R. Maria Amá¡lia Lopes de Azevedo (J. Guapira/Tremembé - Tremembé/J. Guapira) nº 2.689 - Oposto nº 2.689
6706.0,R. Maria Amá¡lia Lopes de Azevedo (J. Guapira/Tremembé - Tremembé/J. Guapira) nº 2.689 - Oposto nº 2.689
6707.0,Av. Edu Chaves (Jaçanã/Edu Chaves - Edu Chaves/Jaçanã) nº 1.553 - Oposto nº 1.553
6708.0,Av. Edu Chaves (Jaçanã/Edu Chaves - Edu Chaves/Jaçanã) nº 1.553 - Oposto nº 1.553
6709.0,Av. Joaquina Ramalho (Centro/Bairro - Bairro/Centro) nº 570 - nº 631
6710.0,Av. Joaquina Ramalho (Centro/Bairro - Bairro/Centro) nº 570 - nº 631
6711.0,Av. Joaquina Ramalho (Centro/Bairro - Bairro/Centro) nº 1.500 - nº 1.511
6712.0,Av. Joaquina Ramalho (Centro/Bairro - Bairro/Centro) nº 1.500 - nº 1.511
6713.0,Av. Raimundo Pereira de Magalhães (Bairro/Centro - Centro/Bairro) nº 11.773 - nº 11.790
6714.0,Av. Raimundo Pereira de Magalhães (Bairro/Centro - Centro/Bairro) nº 11.773 - nº 11.790
6715.0,R. Dr. Zuquim (Centro/Bairro) nº 1.340
6716.0,Av. Ede (Centro/Bairro - Bairro/Centro) nº 634 - nº 651
6717.0,Av. Ede (Centro/Bairro - Bairro/Centro) nº 634 - nº 651
6718.0,Av. Guapira (Centro/Bairro - Bairro/Centro) nº 1.386 - Oposto nº 1.394
6719.0,Av. Guapira (Centro/Bairro - Bairro/Centro) nº 1.386 - Oposto nº 1.394
6720.0,"R. Mére Amedéa (Marginal Tietê, /Vl Maria - Vl Maria/Marginal Tietê) nº 476 - Oposto nº 476"
6721.0,"R. Mére Amedéa (Marginal Tietê, /Vl Maria - Vl Maria/Marginal Tietê) nº 476 - Oposto nº 476"
6722.0,Av. Nova Cantareira (Tremembé/Água Fria - Água Fria/Tremembé) nº 3.541 - Oposto nº 3.541
6723.0,Av. Nova Cantareira (Tremembé/Água Fria - Água Fria/Tremembé) nº 3.541 - Oposto nº 3.541
6724.0,Av. Nova Cantareira (Á?gua Fria/Tucuruvi - Tucuruvi/Á?gua Fria) nº 2.511 - nº 2.534
6725.0,Av. Nova Cantareira (Á?gua Fria/Tucuruvi - Tucuruvi/Á?gua Fria) nº 2.511 - nº 2.534
6726.0,R. Padre Sabóia de Medeiros (Jardim Japão/ Vl Maria - Vl Maria/ Jardim Japão) nº 299 - nº 304
6727.0,R. Padre Sabóia de Medeiros (Jardim Japão/ Vl Maria - Vl Maria/ Jardim Japão) nº 299 - nº 304
6728.0,Av. Dr. Antonio Maria de Laet (Bairro/Centro - Centro/Bairro) A mais 30m da R. São Nestor - A menos 30m da R. São Nestor
6729.0,Av. Dr. Antonio Maria de Laet (Bairro/Centro - Centro/Bairro) A mais 30m da R. São Nestor - A menos 30m da R. São Nestor
6730.0,Av. Dep. Emilio Carlos (Bairro/Centro - Centro/Bairro) nº 2.113 - nº 2.224
6731.0,Av. Dep. Emilio Carlos (Bairro/Centro - Centro/Bairro) nº 2.113 - nº 2.224
6732.0,Av. Imirim (Bairro/Centro - Centro/Bairro) nº 3.749 - nº 3.764
6734.0,Av. Água Fria (Bairro/Centro - Centro/Bairro) nº 1.355 - nº 1.356
6735.0,Av. Água Fria (Bairro/Centro - Centro/Bairro) nº 1.355 - nº 1.356
6736.0,R. Drº. César (Bairro/Centro) a menos 12m. da R. Capitão Manuel Novais
6738.0,Estr. de Perus (Anhanguera / Perus) a menos 20m nº. 1.600
6740.0,Av. Embaixador Macedo Soares (C.Branco / A. Senna) a menos 1m da R. Botocudos
6741.0,R. Inácio Luis da Costa (Centro/ Bairro) nº. 1.098
6742.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 167m da Ponte Presidente Jânio Quadros"
6744.0,"Marg. Tietê, Pista Central (Castelo Branco/Ayrton Senna) a menos 167m da Ponte Presidente Janio Quadros"
6747.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a menos 75m da Ponte Janio Quadros"
6748.0,Rod. Presidente Dutra (Ayrton Senna/Castelo Branco) a menos 75m da Ponte Janio Quadros
6749.0,Av. Assis Chateaubriand (Ayrton Senna/Castelo Branco) nº. 1.447
6750.0,Av. Mutinga (Pirituba/Anhanguera) nº. 2.962
6751.0,R. Afonso Lopes Vieira (Centro/Bairro) nº. 458
6752.0,R. Afonso Lopes Vieira (Bairro/Centro) nº. 457
6753.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 31m Ponte Vila Guilherme"
6755.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a mais 101 m do Km 6,5"
6757.0,Av. Inajar de Souza (Bairro/Centro) a mais 60m da R Simão de Toledo Castelhanos
6758.0,Av. Inajar de Souza (Centro/Bairro) a mais 74m da R Inácio Leitão
6759.0,Av. Olavo Fontoura (Marginal/Santana) oposto nº. 1.400
6760.0,Av. Engº. Caetano Alvares (Centro/Bairro) nº. 4.358
6761.0,Av. Raimundo Pereira de Magalhães (Centro/Bairro) nº. 5.374
6762.0,Av. Raimundo Pereira de Magalhães (Bairro/Centro) nº. 5.435
6763.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) km12"
6764.0,Av. Mutinga (Anhaguera/Pirituba) R. William Furneau
6765.0,Av. Mutinga (Pirituba/Anhaguera) R. William Furneau
6771.0,Av. Educ. Paulo Freire (Penha/Fernão Dias) nº  1.100
6772.0,Av. Educ. Paulo Freire (Fernão Dias/Penha) nº  191
6774.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a menos 133m Km 15"
6775.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a menos 133m Km 15"
6786.0,Av. Morvan Dias de Figueiredo (Ayrton Senna/Castelo Branco) a mais 3m da R. Amazonas da Silva
6788.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a mais 93m Km 21"
6789.0,Av. Morvan Dias de Figueiredo (Ayrton Senna/Castelo Branco) a menos 36m R. Drº. Vidal Reis
6791.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 160m do km 22"
6792.0,Av. Condessa Elisabeth de Robiano (Castelo Branco/Ayrton Senna) nº. 5.120
6793.0,Av Luiz Dumont Villares (Centro/Bairro) R. Viri
6794.0,Av Luiz Dumont Villares (Bairro/Centro) R. Viri
6795.0,Av. Educ. Paulo Freire (Fernão Dias/Penha) nº  191
6796.0,"Marg. Tietê, Pista Expressa (Castelo Branco/Ayrton Senna) a menos 167m da Ponte Presidente Jânio Quadros"
6798.0,"Marg. Tietê, Pista Central (Castelo Branco/Ayrton Senna) a menos 167m da Ponte Presidente Janio Quadros"
6799.0,Av. Assis Chateaubriand (Ayrton Senna/Castelo Branco) nº. 1.447
6800.0,Av. Cruzeiro do Sul (Bairro/Centro) R. Leite de Morais
6801.0,Av. Cruzeiro do Sul (Bairro/Centro) R. Leite de Morais
6802.0,Av. Conceição (Bairro/Centro) R. Reverendo Israel Vieira Ferreira
6803.0,R. Inácio Luis da Costa (Centro/Bairro) R. Brigadeiro Henrique Fontenelle
6804.0,Av. Engº. Caetano Álvares (Bairro/Centro) R. Cônego Araujo Marcondes
6806.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a menos 133m Km 15"
6807.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a mais de 247m do km 10,5"
6808.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a mais de 247m do km 10,5"
6809.0,Av. Cruzeiro do Sul (Centro/Bairro) nº 1.800
6810.0,Av. Cruzeiro do Sul (Centro/Bairro) nº 1.800
6811.0,Av. Cruzeiro do Sul (Bairro/Centro) nº 1.803
6812.0,Av. Cruzeiro do Sul (Bairro/Centro) nº 1.803
6817.0,Av. Imirim (Santana/Vl. Nova Cachoeirinha) R. Clara Camarão
6818.0,Av. Imirim (Bairro/Centro) R. Clara Camarão
6819.0,Av. Raimundo Pereira de Magalhães (Bairro/Centro) nº 2.001
6820.0,Av. Raimundo Pereira de Magalhães (Centro/Bairro) nº. 1.652
6821.0,Av. Zumkeller (Santana/Horto) Av. Direitos Humanos
6822.0,Av. Zumkeller (Horto/ Santana) Av. Direitos Humanos
6823.0,R. Voluntários da Pátria (Bairro/Centro) nº. 2.490
6824.0,R. Voluntários da Pátria (Bairro/Centro) nº. 2.490
6825.0,R. Domingos Torres (Centro/Bairro) R. Tangerinas
6826.0,Praça Luis Neri (Caieiras/Anhanguera) R. Antônio Maia
6827.0,Av. Dr. Silvio de Campos (Anhanguera/Caieiras) a mais 6m do nº 193
6828.0,Av. Bráz Leme (Bairro/Centro) R. Comendador Joaquim Monteiro
6829.0,Av. Zaki Narchi (Centro/Bairro) nº 1.250
6830.0,Av. Zaki Narchi (Bairro/Centro) a menos 34m nº 1.207
6831.0,R. Curuça (Vila Guilherme/ Dutra) R. Amambai
6832.0,Av. Nadir Dias de Figueredo (Marginal Tietê/ Vila Guilherme) R. Profª. Maria José B. Fernandes
6833.0,Av. Nadir Dias de Figueredo (Vila Guilherme/ Dutra) R. São Quirino
6834.0,Av. Inajar de Souza (Centro/Bairro) Saída da Av Dep Emilio Carlos
6835.0,Av. Inajar de Souza (Centro/Bairro) Saída da Av Dep Emilio Carlos
6836.0,Estr. Turí­stica do Jaraguá (Anhanguera/ Jaraguá) nº. 2.340
6837.0,Estr. Turí­stica do Jaraguá (Jaraguá/ Anhanguera) a menos 28 nº. 2.365
6838.0,"Marg. Tietê, Pista Central (Castelo Branco/Ayrton Senna) a mais 200m da Ponte Julio de Mesquita neto"
6839.0,"Marg. Tietê, Pista Central (Castelo Branco/Ayrton Senna) a mais 200m da Ponte Julio de Mesquita neto"
6840.0,Av. Pres. Castelo Branco (Castelo Branco/Ayrton Senna) a mais 200 m da Ponte Julio de Mesquita neto
6841.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a mais 247m KM 10,5"
6843.0,"Marg. Tietê, Pista Expressa (Ayrton Senna/Castelo Branco) a mais 247m KM 10,5"
6845.0,Av. Otaviano Alves de Lima (Ayrton Senna/Castelo Branco) altura da Praça Profº. Cesarino Junior
6846.0,Av. Otaviano Alves de Lima (Ayrton Senna/Castelo Branco) altura da Praça Profº. Cesarino Junior
6847.0,"Marg. Tietê, Pista Central (Ayrton Senna/Castelo Branco) a mais 101m do KM 6,5"
6848.0,Av. Otaviano Alves de Lima (Ayrton Senna/Castelo Branco) a mais 32m R. Leo Ribeiro de Moraes
6849.0,Av. Otaviano Alves de Lima (Ayrton Senna/Castelo Branco) a mais 32m R. Leo Ribeiro de Moraes
6850.0,"Marg. Tietê, Pista Central (Castelo Branco/Ayrton Senna) a menos 206m Ponte Freguesia do Ó"
6851.0,"Marg. Tietê, Pista Central (Castelo Branco/Ayrton Senna) a menos 206m Ponte Freguesia do Ó"
6852.0,"ESTRADA TURISTICA DO JARAGUA (ANHANG/JARAG), A MENOS 53M DA R COM JOSE DE MATOS"
6853.0,Estr. Turí­stica do Jaraguá (Jaraguá/ Anhanguera) a mais 30m R. Comendador José de Matos
6854.0,Av. Inajar de Souza (Centro/Bairro) Numero 736
6855.0,Av. Inajar de Souza (Centro/Bairro) Numero 736
6856.0,Av. Inajar de Souza (Bairro/Centro) A mais 21m numero 765
6857.0,Av. Inajar de Souza (Bairro/Centro) A mais 21m numero 765
6859.0,Av. Paula Ferreira (Centro/Bairro) nº. 2.642
6860.0,Av. Paula Ferreira (Bairro/Centro) nº. 1.039
6861.0,Av. Gal. Edgar Facó (Centro/Bairro) nº. 1.754
6862.0,Av. Gal. Edgar Facó (Centro/Bairro) nº. 1.754
6863.0,Av. Gal. Edgar Facó (Bairro/Centro) nº. 1.189
6864.0,Av. Gal. Edgar Facó (Bairro/Centro) nº. 1.189
6865.0,Av. Fuad Lutfalla (Centro/Bairro) oposto ao nº. 1.191
6866.0,Av. Fuad Lutfalla (Bairro/Centro) nº. 1.191
