,Data,Hora,Local,Faixa,EspecieVeiculo,ClasseVeiculo,Comprimento(m),VelocidadePontual,Descricao,Latitude,Longitude
16028,20180509,150408,4326,5,1.0,0.0,3.9,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16029,20180509,150409,4326,2,1.0,0.0,3.3,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16030,20180509,150409,4326,3,1.0,0.0,4.3,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16031,20180509,150410,4326,1,1.0,0.0,3.6,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16032,20180509,150411,4326,3,1.0,0.0,3.7,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16033,20180509,150411,4326,5,1.0,0.0,3.7,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16034,20180509,150413,4326,1,0.0,0.0,1.0,122.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16035,20180509,150413,4326,4,1.0,0.0,4.6,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16036,20180509,150414,4326,2,1.0,0.0,3.6,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16037,20180509,150414,4326,3,1.0,0.0,3.4,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16038,20180509,150415,4326,4,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16039,20180509,150416,4326,2,1.0,0.0,3.1,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16040,20180509,150417,4326,3,1.0,0.0,3.9,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16041,20180509,150418,4326,1,0.0,0.0,0.8,117.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16042,20180509,150419,4326,2,1.0,0.0,3.3,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16043,20180509,150420,4326,1,1.0,0.0,3.6,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16044,20180509,150420,4326,2,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16045,20180509,150420,4326,3,1.0,0.0,3.6,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16046,20180509,150422,4326,4,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16047,20180509,150422,4326,5,1.0,0.0,3.7,111.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16048,20180509,150424,4326,2,1.0,0.0,3.7,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16049,20180509,150425,4326,2,1.0,0.0,3.5,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16050,20180509,150425,4326,4,1.0,0.0,3.0,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16051,20180509,150426,4326,3,1.0,0.0,4.5,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16052,20180509,150427,4326,2,1.0,0.0,3.3,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16053,20180509,150427,4326,4,1.0,0.0,3.6,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16054,20180509,150428,4326,3,1.0,0.0,3.5,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16055,20180509,150428,4326,5,1.0,0.0,3.8,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16056,20180509,150429,4326,1,1.0,0.0,3.4,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16057,20180509,150429,4326,4,1.0,0.0,4.0,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16058,20180509,150431,4326,1,1.0,0.0,3.2,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16059,20180509,150431,4326,2,1.0,0.0,3.1,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16060,20180509,150433,4326,2,1.0,0.0,3.6,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16061,20180509,150433,4326,3,1.0,0.0,3.5,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16062,20180509,150434,4326,1,1.0,0.0,3.3,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16063,20180509,150435,4326,3,1.0,0.0,3.8,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16064,20180509,150435,4326,4,1.0,0.0,4.0,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16065,20180509,150437,4326,1,1.0,0.0,3.4,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16066,20180509,150437,4326,3,1.0,0.0,3.8,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16067,20180509,150438,4326,2,1.0,0.0,3.9,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16068,20180509,150440,4326,1,1.0,0.0,3.3,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16069,20180509,150440,4326,3,1.0,0.0,3.0,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16070,20180509,150441,4326,1,1.0,0.0,3.4,89.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16071,20180509,150441,4326,2,1.0,0.0,3.7,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16072,20180509,150442,4326,3,1.0,0.0,3.5,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16073,20180509,150444,4326,2,1.0,0.0,3.4,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16074,20180509,150444,4326,3,1.0,0.0,3.4,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16075,20180509,150445,4326,4,1.0,0.0,3.3,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16076,20180509,150446,4326,3,1.0,0.0,3.5,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16077,20180509,150447,4326,4,1.0,0.0,3.7,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16078,20180509,150448,4326,2,1.0,0.0,3.3,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16079,20180509,150448,4326,3,1.0,0.0,3.5,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16080,20180509,150449,4326,4,1.0,0.0,3.3,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16081,20180509,150451,4326,3,1.0,0.0,3.1,44.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16082,20180509,150451,4326,4,1.0,0.0,3.3,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16083,20180509,150521,4326,1,0.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16084,20180509,150521,4326,3,1.0,0.0,3.3,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16085,20180509,150521,4326,4,1.0,0.0,3.4,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16086,20180509,150522,4326,2,1.0,0.0,3.3,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16087,20180509,150523,4326,2,0.0,0.0,0.8,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16088,20180509,150523,4326,3,1.0,0.0,3.7,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16089,20180509,150525,4326,1,1.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16090,20180509,150526,4326,4,1.0,0.0,3.9,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16091,20180509,150527,4326,1,1.0,0.0,3.0,36.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16092,20180509,150527,4326,3,1.0,0.0,3.8,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16093,20180509,150529,4326,1,1.0,0.0,3.7,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16094,20180509,150529,4326,2,1.0,0.0,3.6,86.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16095,20180509,150529,4326,3,1.0,0.0,3.5,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16096,20180509,150558,4326,2,1.0,0.0,3.3,42.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16097,20180509,150600,4326,2,1.0,0.0,3.8,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16098,20180509,150601,4326,3,1.0,0.0,2.8,50.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16099,20180509,150601,4326,4,1.0,0.0,2.4,50.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16100,20180509,150602,4326,1,1.0,0.0,4.4,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16101,20180509,150603,4326,3,1.0,0.0,3.1,67.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16102,20180509,150603,4326,4,1.0,0.0,3.7,50.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16103,20180509,150604,4326,3,1.0,0.0,3.4,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16104,20180509,150607,4326,3,2.0,1.0,7.1,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16105,20180509,150608,4326,5,1.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16106,20180509,150617,4326,3,0.0,0.0,0.7,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16107,20180509,150617,4326,4,1.0,0.0,3.2,111.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16108,20180509,150619,4326,3,1.0,0.0,3.6,114.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16109,20180509,150620,4326,2,1.0,0.0,3.2,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16110,20180509,150620,4326,5,1.0,0.0,3.6,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16111,20180509,150622,4326,2,1.0,0.0,3.6,111.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16112,20180509,150622,4326,4,1.0,0.0,3.7,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16113,20180509,150623,4326,1,1.0,0.0,3.6,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16114,20180509,150623,4326,4,1.0,0.0,3.8,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16115,20180509,150624,4326,3,1.0,0.0,3.9,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16116,20180509,150625,4326,3,1.0,0.0,3.7,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16117,20180509,150625,4326,4,1.0,0.0,3.3,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16118,20180509,150628,4326,1,1.0,0.0,3.3,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16119,20180509,150628,4326,2,1.0,0.0,3.3,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16120,20180509,150628,4326,3,1.0,0.0,3.4,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16121,20180509,150629,4326,2,1.0,0.0,4.0,106.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16122,20180509,150629,4326,4,1.0,0.0,4.0,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16123,20180509,150630,4326,3,1.0,0.0,3.4,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16124,20180509,150631,4326,1,1.0,0.0,3.5,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16125,20180509,150631,4326,2,1.0,0.0,3.5,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16126,20180509,150631,4326,3,1.0,0.0,3.7,122.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16127,20180509,150642,4326,2,1.0,0.0,3.3,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16128,20180509,150643,4326,2,1.0,0.0,3.2,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16129,20180509,150643,4326,4,1.0,0.0,3.7,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16130,20180509,150643,4326,5,2.0,1.0,16.3,106.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16131,20180509,150645,4326,1,1.0,0.0,3.2,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16132,20180509,150645,4326,4,1.0,0.0,3.6,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16133,20180509,150647,4326,3,1.0,0.0,3.4,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16134,20180509,150647,4326,5,1.0,0.0,3.7,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16135,20180509,150648,4326,4,1.0,0.0,4.3,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16136,20180509,150649,4326,1,0.0,0.0,0.3,128.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16137,20180509,150649,4326,3,1.0,0.0,3.2,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16138,20180509,150649,4326,5,1.0,0.0,5.2,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16139,20180509,150651,4326,1,1.0,0.0,3.8,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16140,20180509,150651,4326,4,1.0,0.0,3.5,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16141,20180509,150652,4326,1,0.0,0.0,0.8,122.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16142,20180509,150652,4326,2,1.0,0.0,3.8,106.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16143,20180509,150653,4326,3,1.0,0.0,3.6,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16144,20180509,150654,4326,1,1.0,0.0,4.1,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16145,20180509,150655,4326,2,1.0,0.0,3.3,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16146,20180509,150655,4326,3,1.0,0.0,3.7,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16147,20180509,150709,4326,2,1.0,0.0,3.4,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16148,20180509,150709,4326,3,1.0,0.0,3.7,75.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16149,20180509,150710,4326,1,1.0,0.0,3.5,92.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16150,20180509,150711,4326,3,1.0,0.0,3.8,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16151,20180509,150711,4326,4,1.0,0.0,3.5,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16152,20180509,150711,4326,5,1.0,0.0,3.8,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16153,20180509,150713,4326,2,1.0,0.0,3.4,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16154,20180509,150713,4326,4,1.0,0.0,3.8,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16155,20180509,150713,4326,5,1.0,0.0,3.9,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16156,20180509,150714,4326,3,1.0,0.0,3.5,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16157,20180509,150716,4326,1,0.0,0.0,0.8,114.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16158,20180509,150716,4326,2,1.0,0.0,3.2,50.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16159,20180509,150716,4326,4,1.0,0.0,3.9,56.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16160,20180509,150718,4326,1,1.0,0.0,3.4,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16161,20180509,150718,4326,4,1.0,0.0,3.2,44.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16162,20180509,150742,4326,1,1.0,0.0,3.8,81.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16163,20180509,150742,4326,4,1.0,0.0,3.6,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16164,20180509,150743,4326,2,1.0,0.0,3.2,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16165,20180509,150744,4326,4,1.0,0.0,3.2,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16166,20180509,150745,4326,2,1.0,0.0,3.3,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16167,20180509,150745,4326,3,1.0,0.0,3.6,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16168,20180509,150746,4326,4,1.0,0.0,4.0,83.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16169,20180509,150747,4326,1,0.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16170,20180509,150747,4326,2,1.0,0.0,2.3,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16171,20180509,150749,4326,3,1.0,0.0,3.7,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16172,20180509,150749,4326,5,1.0,0.0,4.4,142.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16173,20180509,150823,4326,2,1.0,0.0,3.5,53.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16174,20180509,150824,4326,3,1.0,0.0,3.4,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16175,20180509,150826,4326,3,1.0,0.0,3.6,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16176,20180509,150826,4326,4,1.0,0.0,3.1,50.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16177,20180509,150827,4326,2,1.0,0.0,3.3,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16178,20180509,150828,4326,3,1.0,0.0,3.3,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16179,20180509,150829,4326,2,1.0,0.0,3.4,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16180,20180509,150829,4326,4,1.0,0.0,3.7,58.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16181,20180509,150830,4326,3,1.0,0.0,3.4,72.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16182,20180509,150830,4326,4,1.0,0.0,3.4,61.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16183,20180509,150834,4326,2,1.0,0.0,3.2,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16184,20180509,150834,4326,3,1.0,0.0,2.4,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16185,20180509,150834,4326,4,2.0,1.0,5.1,64.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16186,20180509,150835,4326,2,1.0,0.0,3.4,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16187,20180509,150835,4326,5,0.0,0.0,0.0,0.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16188,20180509,150836,4326,4,1.0,0.0,3.4,69.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16189,20180509,150844,4326,3,1.0,0.0,3.5,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16190,20180509,150845,4326,2,1.0,0.0,3.4,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16191,20180509,150845,4326,3,1.0,0.0,3.7,100.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16192,20180509,150848,4326,1,1.0,0.0,3.4,108.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16193,20180509,150848,4326,2,1.0,0.0,3.3,97.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16194,20180509,150848,4326,3,1.0,0.0,3.5,103.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16195,20180509,150848,4326,4,3.0,1.0,6.9,78.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
16196,20180509,150849,4326,2,1.0,0.0,3.5,94.0,Av. Alcântara Machado (Centro/Bairro) a mais 18m da R. Hipódromo,-23.54960196,-46.60500096
